player_id;timestamp
83;2018-05-17 15:58:30
84;2018-08-11 01:33:07
85;2018-07-15 16:09:11
86;2018-09-28 05:13:37
87;2018-06-15 17:12:27
88;2018-07-12 13:38:09
89;2018-08-02 16:33:28
90;2018-06-22 06:16:50
91;2018-08-20 08:48:37
92;2018-07-15 11:09:53
93;2018-09-04 00:55:09
94;2018-10-26 13:41:26
95;2018-08-10 22:42:46
96;2018-09-22 16:41:25
97;2018-10-24 18:38:14
98;2018-07-25 21:17:55
99;2018-10-05 15:26:42
100;2018-08-08 02:11:00
101;2018-05-22 08:07:08
102;2018-10-31 08:06:52
103;2018-07-20 07:42:56
104;2018-07-19 03:21:34
105;2018-08-09 11:05:54
106;2018-07-09 16:39:36
107;2018-09-18 13:42:33
108;2018-10-26 06:54:59
109;2018-09-10 01:18:00
110;2018-06-20 08:58:28
111;2018-09-09 11:19:52
112;2018-08-08 06:51:57
113;2018-06-30 12:56:04
114;2018-10-03 01:17:38
115;2018-06-21 17:08:49
116;2018-05-10 21:22:25
117;2018-09-04 11:22:17
118;2018-06-20 12:38:38
119;2018-09-02 05:38:45
120;2018-08-29 23:24:29
121;2018-05-18 10:36:31
122;2018-05-28 04:09:23
123;2018-09-26 14:12:15
124;2018-07-29 21:01:25
125;2018-10-10 19:25:03
126;2018-06-03 23:44:57
127;2018-09-12 12:18:17
128;2018-07-19 00:00:54
129;2018-07-16 14:15:15
130;2018-07-25 14:44:41
131;2018-05-29 07:56:56
132;2018-08-18 23:03:46
133;2018-06-26 00:21:41
134;2018-06-23 02:04:15
135;2018-06-28 03:03:17
136;2018-09-21 08:10:01
137;2018-10-07 23:01:38
138;2018-08-10 09:16:56
139;2018-08-08 07:42:23
140;2018-10-28 18:34:45
141;2018-05-13 12:26:17
142;2018-06-16 06:23:31
143;2018-10-01 02:16:02
144;2018-08-10 03:18:43
145;2018-07-10 20:34:31
146;2018-10-18 13:03:14
147;2018-07-19 05:52:25
148;2018-05-12 06:14:16
149;2018-09-28 12:23:30
150;2018-08-23 15:19:48
151;2018-10-18 18:27:24
152;2018-10-31 11:18:15
153;2018-07-27 08:31:32
154;2018-09-13 17:35:24
155;2018-07-23 10:34:22
156;2018-06-24 20:25:26
157;2018-05-15 11:20:18
158;2018-06-03 16:38:59
159;2018-09-04 23:01:13
160;2018-09-17 11:55:34
161;2018-09-30 23:01:21
162;2018-08-12 21:40:43
163;2018-11-01 13:21:35
164;2018-07-26 13:56:54
165;2018-07-28 16:26:15
166;2018-10-13 11:26:16
167;2018-06-29 02:42:07
168;2018-09-30 21:14:16
169;2018-07-09 21:46:33
170;2018-05-26 19:13:03
171;2018-08-18 17:55:34
172;2018-07-28 08:24:19
173;2018-05-18 21:46:26
174;2018-10-27 16:58:22
175;2018-07-23 05:07:18
176;2018-09-09 05:38:52
177;2018-10-04 16:42:50
178;2018-07-28 21:55:32
179;2018-10-08 21:00:06
180;2018-06-10 04:58:48
181;2018-07-01 13:30:00
182;2018-10-02 08:44:32
183;2018-05-12 13:50:22
184;2018-08-22 00:24:30
185;2018-08-12 02:39:49
186;2018-06-09 06:31:17
187;2018-05-18 00:20:20
188;2018-08-14 03:25:54
189;2018-06-07 02:24:39
190;2018-05-22 10:48:23
191;2018-08-22 10:41:59
192;2018-08-31 05:17:15
193;2018-07-29 12:09:57
194;2018-10-23 22:26:05
195;2018-07-13 06:15:26
196;2018-06-12 06:31:23
197;2018-06-29 22:12:45
198;2018-09-09 08:42:34
199;2018-08-14 04:12:48
200;2018-08-03 05:07:18
201;2018-10-29 16:28:13
202;2018-07-29 12:43:38
203;2018-07-15 01:08:16
204;2018-10-30 23:35:27
205;2018-06-26 16:13:36
206;2018-09-25 20:25:21
207;2018-07-13 06:44:01
208;2018-09-09 09:02:53
209;2018-07-02 20:41:12
210;2018-05-12 07:14:06
211;2018-09-28 18:19:04
212;2018-10-02 15:59:48
213;2018-08-18 10:43:04
214;2018-07-12 02:41:14
215;2018-05-25 23:36:54
216;2018-06-12 01:26:39
217;2018-09-12 07:23:21
218;2018-10-12 04:34:29
219;2018-06-22 05:04:52
220;2018-05-26 08:19:48
221;2018-10-06 08:15:20
222;2018-07-05 14:29:59
223;2018-10-30 22:26:08
224;2018-06-21 09:53:50
225;2018-07-12 09:03:14
226;2018-09-01 12:27:06
227;2018-09-27 14:38:22
228;2018-07-31 09:26:30
229;2018-07-28 13:24:51
230;2018-06-14 17:25:42
231;2018-06-05 07:10:25
232;2018-09-22 14:02:51
233;2018-06-12 08:25:55
234;2018-06-30 09:39:01
235;2018-07-03 02:23:26
236;2018-08-18 15:01:36
237;2018-10-17 05:05:33
238;2018-09-18 20:14:43
239;2018-08-01 16:57:18
240;2018-06-02 14:25:05
241;2018-07-09 14:42:11
242;2018-10-12 11:44:54
243;2018-11-01 00:08:54
244;2018-07-05 16:29:29
245;2018-08-09 19:31:06
246;2018-10-12 01:28:32
247;2018-08-26 09:59:16
248;2018-09-12 12:46:18
249;2018-06-07 22:22:58
250;2018-07-14 06:55:04
251;2018-10-27 14:56:08
252;2018-08-12 23:08:14
253;2018-09-16 14:42:14
254;2018-07-06 11:14:31
255;2018-08-31 09:11:36
256;2018-07-10 02:11:35
257;2018-05-28 16:21:04
258;2018-08-11 12:49:00
259;2018-06-28 14:04:14
260;2018-08-14 14:49:12
261;2018-07-08 18:46:13
262;2018-09-28 15:32:14
263;2018-08-24 05:01:38
264;2018-08-29 13:38:05
265;2018-07-12 20:23:42
266;2018-10-16 07:29:05
267;2018-09-07 13:36:19
268;2018-08-26 14:56:48
269;2018-10-11 03:33:10
270;2018-05-10 14:48:20
271;2018-09-27 19:39:42
272;2018-06-27 12:22:52
273;2018-08-02 11:17:29
274;2018-06-22 04:07:24
275;2018-08-12 22:19:56
276;2018-06-04 16:43:25
277;2018-10-20 09:13:28
278;2018-06-30 07:56:20
279;2018-08-05 19:45:00
280;2018-10-08 17:14:03
281;2018-10-26 15:18:36
282;2018-07-28 09:47:33
283;2018-08-06 08:37:06
284;2018-09-11 20:57:48
285;2018-05-27 23:08:54
286;2018-05-30 11:13:23
287;2018-09-06 11:40:27
288;2018-05-16 18:43:46
289;2018-09-17 04:33:58
290;2018-11-02 08:46:54
291;2018-08-12 03:00:34
292;2018-06-30 05:40:04
293;2018-09-25 22:23:47
294;2018-06-22 04:51:48
295;2018-09-09 06:13:41
296;2018-08-04 11:02:35
297;2018-06-21 09:07:23
298;2018-05-27 04:25:40
299;2018-09-11 19:50:12
300;2018-08-28 19:11:55
301;2018-06-27 13:42:09
302;2018-06-16 01:06:45
303;2018-05-27 15:09:16
304;2018-08-30 03:06:36
305;2018-07-22 17:13:24
306;2018-05-23 22:53:55
307;2018-05-19 23:12:51
308;2018-09-02 23:22:48
309;2018-06-01 00:05:19
310;2018-08-15 20:29:25
311;2018-06-29 08:15:49
312;2018-08-08 17:47:20
313;2018-06-10 13:18:57
314;2018-08-02 01:52:23
315;2018-05-26 20:05:58
316;2018-10-17 16:04:56
317;2018-09-29 12:58:07
318;2018-09-25 21:59:31
319;2018-07-19 22:56:53
320;2018-10-06 10:40:52
321;2018-07-30 11:09:36
322;2018-05-21 06:04:08
323;2018-09-05 08:59:40
324;2018-06-15 17:55:04
325;2018-05-24 00:22:33
326;2018-08-23 19:05:37
327;2018-09-25 05:42:00
328;2018-09-18 13:36:12
329;2018-09-02 04:14:26
330;2018-08-02 09:46:53
331;2018-09-11 05:44:06
332;2018-10-17 01:25:24
333;2018-09-30 01:57:24
334;2018-05-10 21:19:16
335;2018-07-15 08:21:34
336;2018-07-26 21:12:17
337;2018-10-14 03:45:37
338;2018-05-15 21:21:24
339;2018-07-15 20:48:38
340;2018-06-01 12:52:29
341;2018-06-09 22:56:53
342;2018-10-04 17:00:10
343;2018-06-24 23:41:19
344;2018-10-29 13:48:30
345;2018-08-17 15:28:30
346;2018-05-28 09:27:19
347;2018-08-04 19:51:17
348;2018-06-29 23:49:37
349;2018-08-02 23:01:19
350;2018-08-06 02:42:31
351;2018-10-05 02:47:39
352;2018-10-05 00:06:47
353;2018-09-26 15:49:39
354;2018-08-24 11:18:53
355;2018-07-11 00:28:56
356;2018-06-10 08:08:13
357;2018-06-07 16:05:44
358;2018-05-11 02:01:17
359;2018-06-13 11:28:23
360;2018-09-19 06:27:57
361;2018-08-04 21:57:04
362;2018-10-15 21:02:57
363;2018-09-28 03:54:36
364;2018-10-09 05:57:45
365;2018-05-30 12:25:35
366;2018-10-03 14:11:49
367;2018-07-04 03:31:49
368;2018-10-29 02:25:47
369;2018-07-04 05:01:11
370;2018-09-05 10:29:58
371;2018-07-08 20:03:00
372;2018-09-09 20:32:42
373;2018-10-21 00:46:48
374;2018-08-04 18:51:26
375;2018-06-06 18:58:25
376;2018-08-09 19:04:54
377;2018-09-10 22:16:55
378;2018-07-18 19:15:57
379;2018-08-05 07:10:49
380;2018-05-19 15:10:25
381;2018-09-18 04:52:11
382;2018-07-29 15:27:09
383;2018-10-18 01:18:31
384;2018-10-13 22:54:57
385;2018-09-13 13:11:18
386;2018-07-08 11:41:54
387;2018-06-23 19:48:16
388;2018-08-04 08:07:00
389;2018-05-18 17:45:12
390;2018-09-02 07:36:22
391;2018-05-13 01:13:31
392;2018-10-31 04:01:37
393;2018-10-22 09:38:43
394;2018-05-30 20:17:30
395;2018-06-15 02:35:59
396;2018-07-22 02:43:49
397;2018-10-27 19:45:25
398;2018-08-13 03:10:54
399;2018-06-08 04:20:28
400;2018-08-21 01:35:00
401;2018-06-10 15:23:56
402;2018-07-03 20:36:09
403;2018-05-16 05:18:17
404;2018-10-07 21:28:40
405;2018-09-27 17:50:26
406;2018-07-09 13:16:41
407;2018-07-30 17:39:01
408;2018-05-21 08:33:40
409;2018-09-18 05:35:27
410;2018-09-22 10:53:45
411;2018-06-02 22:59:57
412;2018-09-14 12:05:38
413;2018-07-29 16:54:09
414;2018-10-04 17:43:24
415;2018-10-20 04:15:24
416;2018-07-06 10:08:27
417;2018-07-18 21:45:30
418;2018-07-16 11:49:07
419;2018-10-12 18:16:33
420;2018-08-01 19:12:32
421;2018-08-14 20:54:55
422;2018-10-12 06:02:25
423;2018-06-17 14:12:30
424;2018-10-04 19:30:58
425;2018-07-22 06:24:13
426;2018-07-20 00:43:52
427;2018-05-09 04:48:07
428;2018-05-30 22:26:49
429;2018-05-29 02:27:13
430;2018-05-14 22:51:56
431;2018-05-22 15:39:01
432;2018-06-08 20:43:42
433;2018-06-03 15:13:52
434;2018-08-29 14:56:46
435;2018-08-11 12:56:33
436;2018-06-13 12:21:43
437;2018-08-13 12:37:46
438;2018-06-12 06:01:36
439;2018-06-26 00:53:55
440;2018-05-31 08:35:28
441;2018-09-06 23:02:22
442;2018-09-28 15:23:57
443;2018-05-19 04:57:40
444;2018-05-26 21:46:15
445;2018-08-01 08:09:46
446;2018-08-25 14:26:25
447;2018-10-02 04:20:09
448;2018-10-30 23:11:25
449;2018-08-06 18:22:24
450;2018-10-25 05:18:24
451;2018-10-23 16:00:41
452;2018-10-16 19:15:40
453;2018-05-27 12:59:41
454;2018-10-20 04:12:51
455;2018-05-18 23:52:33
456;2018-10-21 18:00:35
457;2018-06-04 09:12:25
458;2018-10-21 11:53:41
459;2018-06-19 13:14:45
460;2018-05-12 14:50:08
461;2018-10-03 15:08:05
462;2018-05-10 10:05:42
463;2018-08-08 03:21:49
464;2018-07-17 15:40:16
465;2018-06-20 14:24:11
466;2018-07-14 10:55:16
467;2018-05-09 15:36:15
468;2018-10-24 16:47:50
469;2018-09-21 19:56:38
470;2018-07-19 01:03:57
471;2018-05-10 13:28:10
472;2018-08-06 14:59:41
473;2018-09-06 18:50:38
474;2018-09-27 13:51:17
475;2018-05-25 11:33:50
476;2018-10-08 02:29:13
477;2018-09-20 08:26:00
478;2018-06-13 11:31:27
479;2018-06-30 03:12:42
480;2018-10-27 01:36:22
481;2018-07-12 20:49:32
482;2018-05-20 08:23:02
483;2018-06-16 00:38:00
484;2018-08-06 02:25:31
485;2018-05-19 11:23:38
486;2018-10-01 20:20:31
487;2018-11-02 16:43:55
488;2018-08-13 20:48:36
489;2018-09-05 21:52:53
490;2018-09-03 07:07:02
491;2018-06-10 07:43:46
492;2018-07-19 05:18:44
493;2018-10-09 10:46:25
494;2018-05-12 04:09:07
495;2018-07-06 19:28:16
496;2018-05-10 20:03:44
497;2018-07-27 14:40:02
498;2018-06-13 12:13:47
499;2018-07-11 10:53:06
500;2018-11-03 00:17:01
501;2018-05-11 14:52:22
502;2018-05-30 13:17:33
503;2018-09-30 14:02:01
504;2018-09-22 11:26:50
505;2018-10-28 22:56:21
506;2018-05-14 10:30:12
507;2018-10-30 01:43:54
508;2018-05-18 04:28:26
509;2018-10-24 01:07:27
510;2018-07-18 14:24:45
511;2018-07-30 13:47:02
512;2018-07-11 22:43:49
513;2018-05-18 10:18:04
514;2018-10-11 00:05:46
515;2018-05-18 10:02:17
516;2018-09-17 16:10:49
517;2018-11-02 06:22:46
518;2018-06-17 10:27:46
519;2018-09-28 18:21:15
520;2018-08-11 18:06:19
521;2018-10-27 04:53:58
522;2018-05-24 17:52:30
523;2018-10-12 05:09:15
524;2018-06-01 00:53:17
525;2018-08-08 17:44:01
526;2018-05-18 04:04:24
527;2018-07-01 22:35:26
528;2018-06-19 01:48:58
529;2018-06-25 13:43:55
530;2018-07-21 09:51:43
531;2018-06-21 00:28:43
532;2018-09-27 08:11:24
533;2018-05-14 00:27:25
534;2018-06-03 10:21:26
535;2018-10-08 01:35:35
536;2018-10-07 01:32:43
537;2018-05-31 08:21:23
538;2018-06-24 14:53:08
539;2018-07-11 10:49:47
540;2018-07-26 00:35:56
541;2018-10-26 01:28:00
542;2018-07-21 21:09:13
543;2018-06-17 22:15:28
544;2018-06-13 13:25:10
545;2018-05-15 07:20:41
546;2018-05-09 16:13:52
547;2018-07-16 20:44:38
548;2018-06-27 05:26:37
549;2018-05-13 05:20:26
550;2018-07-15 04:59:45
551;2018-06-16 03:55:21
552;2018-09-24 01:59:03
553;2018-06-13 23:21:28
554;2018-08-16 01:08:14
555;2018-05-25 16:25:19
556;2018-10-16 05:56:14
557;2018-05-13 09:01:26
558;2018-08-15 23:29:38
559;2018-07-17 03:24:25
560;2018-06-17 15:30:45
561;2018-10-11 07:23:03
562;2018-08-08 14:08:27
563;2018-07-31 08:28:23
564;2018-06-26 00:49:26
565;2018-10-26 09:10:47
566;2018-08-21 22:20:56
567;2018-10-08 11:10:45
568;2018-11-01 01:57:56
569;2018-05-17 01:07:56
570;2018-06-13 18:53:54
571;2018-10-02 03:24:11
572;2018-06-25 19:43:56
573;2018-09-11 08:41:03
574;2018-10-18 16:54:00
575;2018-06-14 15:24:11
576;2018-07-12 17:52:48
577;2018-08-24 09:39:48
578;2018-09-28 15:52:33
579;2018-06-28 11:05:03
580;2018-07-22 16:34:11
581;2018-09-02 09:42:05
582;2018-07-03 20:36:16
583;2018-10-19 01:20:19
584;2018-08-13 09:28:08
585;2018-09-27 19:29:00
586;2018-10-10 07:17:31
587;2018-06-19 16:53:53
588;2018-07-01 01:08:21
589;2018-05-17 00:46:09
590;2018-07-11 12:08:39
591;2018-08-24 08:54:07
592;2018-10-26 19:27:03
593;2018-06-10 12:57:38
594;2018-07-09 05:51:37
595;2018-06-04 11:55:11
596;2018-09-14 22:43:16
597;2018-09-01 19:40:26
598;2018-08-16 20:47:29
599;2018-05-11 14:11:58
600;2018-10-17 14:30:23
601;2018-07-10 20:56:12
602;2018-06-17 08:05:47
603;2018-05-18 19:56:20
604;2018-08-05 07:37:57
605;2018-07-04 08:40:40
606;2018-10-03 02:22:02
607;2018-05-27 14:11:50
608;2018-07-02 21:42:45
609;2018-05-19 02:08:31
610;2018-06-20 00:23:40
611;2018-10-24 06:20:49
612;2018-09-13 05:57:56
613;2018-10-29 22:46:38
614;2018-08-05 13:12:49
615;2018-07-31 02:06:44
616;2018-10-03 10:27:15
617;2018-05-16 00:08:39
618;2018-08-26 22:40:53
619;2018-09-21 17:11:56
620;2018-09-28 05:50:19
621;2018-06-14 02:30:14
622;2018-06-21 08:55:12
623;2018-05-25 01:24:35
624;2018-06-14 04:58:20
625;2018-08-30 12:57:58
626;2018-09-08 02:16:38
627;2018-05-20 18:42:03
628;2018-08-19 15:36:17
629;2018-07-20 06:44:56
630;2018-07-10 15:12:50
631;2018-09-19 00:54:42
632;2018-07-30 17:57:55
633;2018-05-22 10:19:44
634;2018-10-28 17:05:33
635;2018-05-11 19:15:05
636;2018-05-26 14:03:06
637;2018-10-23 05:41:14
638;2018-08-25 03:05:35
639;2018-06-14 14:18:58
640;2018-05-25 06:02:45
641;2018-07-14 18:21:46
642;2018-07-28 21:08:33
643;2018-07-16 02:08:56
644;2018-07-20 15:18:19
645;2018-05-28 05:56:29
646;2018-08-26 19:22:40
647;2018-10-11 23:49:17
648;2018-05-23 10:27:25
649;2018-07-20 20:32:36
650;2018-05-29 18:58:21
651;2018-05-24 16:04:18
652;2018-08-27 15:40:38
653;2018-10-10 15:36:07
654;2018-10-10 09:50:40
655;2018-07-25 14:26:24
656;2018-08-28 13:37:18
657;2018-07-10 04:49:20
658;2018-10-20 05:49:14
659;2018-09-23 13:20:32
660;2018-10-12 23:56:26
661;2018-09-26 22:53:42
662;2018-08-06 00:20:24
663;2018-10-12 22:48:31
664;2018-08-03 20:52:48
665;2018-08-27 02:39:51
666;2018-09-24 04:10:31
667;2018-10-15 06:43:13
668;2018-06-24 13:29:31
669;2018-05-24 13:21:30
670;2018-07-21 12:15:37
671;2018-07-21 11:05:59
672;2018-05-25 19:55:56
673;2018-10-16 08:43:17
674;2018-05-26 16:34:38
675;2018-05-11 22:50:58
676;2018-11-01 04:49:32
677;2018-10-09 01:13:43
678;2018-09-15 03:29:00
679;2018-06-30 06:09:56
680;2018-05-17 16:06:18
681;2018-06-17 19:37:09
682;2018-06-16 06:56:46
683;2018-08-20 01:12:15
684;2018-06-20 02:58:38
685;2018-08-01 13:02:03
686;2018-06-11 22:16:04
687;2018-05-31 01:11:54
688;2018-06-28 08:11:04
689;2018-08-05 22:15:43
690;2018-07-02 14:19:52
691;2018-06-02 12:59:37
692;2018-08-02 19:34:49
693;2018-10-16 10:21:30
694;2018-07-23 18:22:08
695;2018-06-12 11:31:42
696;2018-07-06 13:26:57
697;2018-08-24 08:03:12
698;2018-09-15 18:03:12
699;2018-05-23 02:36:03
700;2018-09-14 16:35:39
701;2018-08-15 04:05:26
702;2018-10-19 02:00:02
703;2018-09-30 16:15:24
704;2018-06-06 17:44:19
705;2018-09-26 14:45:27
706;2018-08-29 03:25:02
707;2018-08-26 04:54:54
708;2018-06-20 04:24:01
709;2018-07-02 11:15:37
710;2018-08-02 23:32:42
711;2018-10-02 15:07:26
712;2018-05-18 18:53:30
713;2018-08-23 19:48:13
714;2018-09-21 02:38:01
715;2018-10-03 12:03:57
716;2018-10-31 22:50:09
717;2018-05-08 11:18:50
718;2018-09-24 10:47:33
719;2018-08-21 17:51:12
720;2018-08-23 11:39:04
721;2018-06-04 14:20:57
722;2018-05-23 09:51:31
723;2018-07-30 14:58:32
724;2018-08-06 12:37:57
725;2018-08-24 11:09:15
726;2018-09-20 10:15:32
727;2018-08-10 18:04:14
728;2018-07-29 11:55:12
729;2018-05-13 08:10:38
730;2018-08-25 03:12:55
731;2018-10-12 08:40:10
732;2018-06-19 10:10:34
733;2018-10-19 10:35:06
734;2018-05-13 09:40:07
735;2018-06-14 22:57:41
736;2018-08-11 05:55:28
737;2018-11-03 07:21:10
738;2018-06-10 10:47:54
739;2018-10-30 13:52:50
740;2018-10-27 07:43:48
741;2018-05-23 00:06:04
742;2018-07-17 01:49:31
743;2018-10-17 14:12:42
744;2018-05-19 15:44:39
745;2018-05-15 17:50:36
746;2018-05-09 13:40:38
747;2018-06-25 06:49:16
748;2018-05-19 20:57:14
749;2018-09-30 09:28:06
750;2018-11-03 01:22:33
751;2018-08-04 18:19:37
752;2018-06-20 13:37:21
753;2018-06-05 21:52:16
754;2018-08-21 21:08:41
755;2018-05-14 03:18:51
756;2018-08-29 01:14:31
757;2018-10-09 11:39:23
758;2018-08-13 03:35:08
759;2018-08-26 12:31:35
760;2018-06-22 21:28:28
761;2018-08-13 18:58:13
762;2018-10-10 14:35:00
763;2018-09-01 11:21:50
764;2018-07-15 09:59:32
765;2018-05-31 15:57:54
766;2018-10-31 09:31:15
767;2018-11-02 16:31:00
768;2018-07-15 04:56:25
769;2018-05-15 15:15:20
770;2018-07-07 15:18:04
771;2018-09-27 07:12:56
772;2018-08-30 06:39:41
773;2018-09-14 01:02:49
774;2018-05-23 04:11:00
775;2018-06-06 07:37:55
776;2018-07-04 12:50:42
777;2018-10-03 21:11:19
778;2018-09-21 06:05:44
779;2018-10-23 18:26:11
780;2018-07-30 15:28:31
781;2018-06-11 17:15:09
782;2018-07-19 21:04:12
783;2018-10-13 09:38:05
784;2018-11-01 21:56:15
785;2018-10-29 21:37:11
786;2018-05-24 17:26:06
787;2018-06-03 15:14:52
788;2018-09-19 06:28:10
789;2018-07-24 10:53:58
790;2018-06-18 02:27:53
791;2018-10-19 01:09:47
792;2018-07-15 02:13:36
793;2018-09-30 16:38:32
794;2018-10-26 23:27:10
795;2018-07-25 00:54:33
796;2018-09-04 17:33:42
797;2018-07-06 17:11:17
798;2018-06-17 11:59:36
799;2018-06-20 01:00:26
800;2018-07-05 20:31:39
801;2018-07-11 15:24:31
802;2018-07-10 03:23:24
803;2018-10-22 06:20:18
804;2018-10-03 01:57:09
805;2018-07-05 21:01:42
806;2018-05-20 00:24:34
807;2018-07-05 04:41:49
808;2018-08-17 23:26:30
809;2018-06-10 19:12:11
810;2018-10-11 06:21:58
811;2018-07-26 15:26:49
812;2018-08-14 13:13:11
813;2018-05-09 03:36:35
814;2018-08-20 05:52:01
815;2018-09-19 04:12:45
816;2018-05-30 11:18:23
817;2018-10-11 21:31:03
818;2018-06-27 02:37:39
819;2018-07-04 11:36:37
820;2018-06-19 08:10:31
821;2018-09-25 16:00:06
822;2018-06-22 16:54:59
823;2018-05-18 09:56:00
824;2018-09-07 04:57:16
825;2018-10-09 11:54:51
826;2018-09-13 14:38:38
827;2018-07-30 11:42:07
828;2018-09-01 15:54:33
829;2018-06-24 03:10:15
830;2018-10-23 21:06:18
831;2018-07-18 13:01:27
832;2018-10-20 03:24:55
833;2018-05-12 21:23:38
834;2018-06-18 19:10:22
835;2018-10-31 03:51:15
836;2018-10-26 05:38:22
837;2018-07-04 12:39:38
838;2018-09-12 20:21:59
839;2018-07-30 20:40:56
840;2018-07-12 12:22:25
841;2018-08-05 01:18:32
842;2018-09-22 15:33:49
843;2018-11-01 21:37:42
844;2018-09-21 22:14:09
845;2018-10-01 16:39:32
846;2018-09-04 18:44:36
847;2018-09-28 03:44:14
848;2018-10-21 01:57:16
849;2018-09-21 03:59:04
850;2018-05-15 08:21:58
851;2018-09-16 02:58:24
852;2018-10-12 08:54:48
853;2018-09-21 10:10:19
854;2018-06-12 06:12:15
855;2018-07-03 19:26:46
856;2018-06-04 09:36:38
857;2018-09-07 10:38:18
858;2018-06-15 15:57:10
859;2018-10-10 09:57:48
860;2018-09-21 01:28:02
861;2018-05-09 02:06:08
862;2018-05-13 03:42:06
863;2018-05-24 09:25:15
864;2018-09-20 03:29:59
865;2018-11-03 16:42:47
866;2018-09-27 00:38:30
867;2018-05-11 08:57:02
868;2018-07-11 15:51:16
869;2018-05-27 19:30:27
870;2018-10-03 22:03:51
871;2018-07-13 01:18:36
872;2018-06-27 03:49:49
873;2018-10-28 03:02:59
874;2018-07-16 03:57:55
875;2018-10-28 18:52:40
876;2018-10-28 03:35:23
877;2018-05-10 16:31:58
878;2018-08-10 02:42:13
879;2018-07-22 07:01:34
880;2018-09-15 02:42:38
881;2018-10-11 05:30:41
882;2018-09-08 00:55:57
883;2018-09-06 09:55:39
884;2018-08-16 03:40:08
885;2018-07-05 20:56:24
886;2018-06-02 13:49:28
887;2018-10-21 16:23:49
888;2018-08-21 08:23:07
889;2018-06-05 14:28:25
890;2018-10-29 19:06:10
891;2018-08-09 06:23:22
892;2018-08-05 04:30:33
893;2018-06-03 14:47:08
894;2018-05-28 20:18:46
895;2018-08-21 03:26:37
896;2018-06-30 20:23:01
897;2018-07-12 18:18:14
898;2018-08-06 14:51:09
899;2018-06-26 03:01:06
900;2018-05-24 13:30:55
901;2018-10-08 14:24:22
902;2018-09-22 09:12:12
903;2018-06-06 01:33:06
904;2018-07-01 15:06:52
905;2018-10-16 04:06:33
906;2018-07-21 11:53:43
907;2018-08-08 01:23:18
908;2018-07-20 05:03:36
909;2018-05-27 02:07:47
910;2018-10-30 01:42:28
911;2018-06-04 05:46:27
912;2018-09-06 11:29:48
913;2018-10-27 13:57:22
914;2018-09-19 11:08:48
915;2018-10-07 19:07:25
916;2018-10-22 00:46:27
917;2018-10-02 09:23:46
918;2018-10-01 23:37:54
919;2018-07-03 18:17:29
920;2018-10-13 00:06:13
921;2018-09-09 23:52:08
922;2018-07-25 08:08:18
923;2018-05-30 00:13:16
924;2018-06-18 00:42:18
925;2018-06-24 21:53:52
926;2018-05-13 00:33:11
927;2018-09-20 05:56:36
928;2018-06-05 11:15:27
929;2018-06-30 11:33:02
930;2018-05-22 06:32:02
931;2018-08-28 04:14:21
932;2018-06-30 08:32:05
